username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
;2018/07/28 05:22;23;38;"The artificial intelligence crossroads in Formula 1 #Autonomous_Car #CEO #Deep_Learning #IBM #Learning #Machin #Machine_Learning #AI #Automotive #Events #Transportation @SwissCognitive - The Global AI Hubhttp://bit.ly/2LFL2ff ";;@SwissCognitive;#Autonomous_Car #CEO #Deep_Learning #IBM #Learning #Machin #Machine_Learning #AI #Automotive #Events #Transportation;"1023061225817747456";https://twitter.com/DalithSteiger/status/1023061225817747456
;2018/07/27 17:14;11;12;"Drive. ai gives us the autonomous car equivalent of beer goggles. https://cnet.co/2Lry48J pic.twitter.com/dduIsIgF3n";;;;"1022877946254696448";https://twitter.com/CNET/status/1022877946254696448
;2018/07/25 16:23;9;19;"Canadian insurer backs autonomous car startup in Florida https://bloom.bg/2A9Q9Tt pic.twitter.com/12TV38w4Id";;;;"1022140314591682560";https://twitter.com/business/status/1022140314591682560
;2018/07/25 00:58;9;39;"Why $GOOGL’s Waymo Unit Leads in Autonomous Car Development http://bit.ly/2uMt4RW pic.twitter.com/3wCtxkVeKw";;;;"1021907408094986241";https://twitter.com/jimcramer/status/1021907408094986241
;2018/07/23 17:30;14;59;"The CEO of a leading US autonomous car development company said in a national meeting Friday that he is confident more people will be comfortable with a #selfdrivingcar in the near future.";;;#selfdrivingcar;"1021432253681995776";https://twitter.com/ChinaDaily/status/1021432253681995776
;2018/07/23 07:29;69;146;"This autonomous car could one day replace your pizza delivery driver. http://cnb.cx/2L9aOrZ pic.twitter.com/QuQo5qGl99";;;;"1021281003204067329";https://twitter.com/CNBC/status/1021281003204067329
;2018/07/19 05:22;23;36;"The Sooner You Get Your First #AI Job, the Better ... #Autonomous_Car #Bot #Chatbot #CHR #Cloud_Computing #Deep_Learning #Learning #Machin #Machine_Learning #Education #Research #Retail #Security #Telecommunication @SwissCognitive - The Global AI Hubhttp://bit.ly/2ueep1B ";;@SwissCognitive;#AI #Autonomous_Car #Bot #Chatbot #CHR #Cloud_Computing #Deep_Learning #Learning #Machin #Machine_Learning #Education #Research #Retail #Security #Telecommunication;"1019799535261048832";https://twitter.com/andy_fitze/status/1019799535261048832
;2018/07/18 21:28;12;34;"Pretty sure this is the longest autonomous car drive a reporter has been on through the burbs, freeway and city - no human takeover. https://www.youtube.com/watch?v=OjDLwnTyybo …";;;;"1019680370113957888";https://twitter.com/valleyhack/status/1019680370113957888
;2018/07/18 16:21;262;371;"Researchers show #GPS spoofer using a #HackRF, #RasberrtPi can take over autonomous car navigation! https://arstechnica.com/information-technology/2018/07/a-225-gps-spoofer-can-send-autonomous-vehicles-into-oncoming-traffic/ …";;;#GPS #HackRF #RasberrtPi;"1019603165136777216";https://twitter.com/wallofsheep/status/1019603165136777216
;2018/07/17 15:46;6;12;"Profile of Zoox, which has been building an autonomous car from scratch since 2014 and has raised $800M to date, including $500M in July at a valuation of $3.2B ( @valleyhack / Bloomberg) http://www.bloomberg.com/news/features/2018-07-17/robot-taxi-startup-zoox-has-800-million-and-a-wild-pitch …http://www.techmeme.com/180717/p12#a180717p12 …";;@valleyhack;#a180717p12;"1019231753163157505";https://twitter.com/Techmeme/status/1019231753163157505
;2018/07/17 03:08;17;69;"Update: A former Apple employee charged with theft of trade secrets related to Apple's autonomous car project has pled not guilty. https://www.macrumors.com/2018/07/10/apple-employee-steals-trade-secrets/ …";;;;"1019041215075897345";https://twitter.com/MacRumors/status/1019041215075897345
